TaskID,AppType,DeviceID,RequestSizeGB,MaxLatencySec,DataLengthGB,CoreRequirement,AccessNode,StartTime,EndTime,Status,AssignedNode,ExecutionTime,TotalLatency,IsSuccess
天津-0343-1745487269835,低时延,天津-0343,0.2734375,0.3,130.385160446167,28,tianjin-man2,,0.004,失败,,0,0.004,False,无符合条件的节点
天津-0354-1745487269835,低需求,天津-0354,0.2734375,1.0,13.0385160446167,28,tianjin-man2,,0.004,失败,,0,0.004,False,无符合条件的节点
天津-0428-1745487269835,低时延,天津-0428,0.2734375,0.3,130.385160446167,28,tianjin-man2,,0.004,失败,,0,0.004,False,无符合条件的节点
天津-0498-1745487269835,低时延,天津-0498,0.2734375,0.3,130.385160446167,28,tianjin-man2,,0.004,失败,,0,0.004,False,无符合条件的节点
天津-0533-1745487269835,低需求,天津-0533,0.2734375,1.0,13.0385160446167,28,tianjin-man2,,0.004,失败,,0,0.004,False,无符合条件的节点
天津-0549-1745487269835,低需求,天津-0549,0.2734375,1.0,13.0385160446167,28,tianjin-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
天津-0553-1745487269835,低需求,天津-0553,0.2734375,1.0,13.0385160446167,28,tianjin-man2,,0.004,失败,,0,0.004,False,无符合条件的节点
石家-0050-1745487269835,低需求,石家-0050,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
石家-0061-1745487269835,低时延,石家-0061,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
石家-0180-1745487269835,低需求,石家-0180,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
石家-0213-1745487269835,低时延,石家-0213,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
石家-0273-1745487269835,低时延,石家-0273,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
石家-0314-1745487269835,低时延,石家-0314,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
石家-0401-1745487269835,低时延,石家-0401,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
石家-0449-1745487269835,低时延,石家-0449,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
石家-0512-1745487269835,低时延,石家-0512,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
衡水-0022-1745487269835,低时延,衡水-0022,0.2734375,0.3,130.385160446167,28,hengshui-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
衡水-0101-1745487269835,低时延,衡水-0101,0.2734375,0.3,130.385160446167,28,hengshui-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
邢台-0074-1745487269835,长时间占用网络资源,邢台-0074,1.3671875,2.0,130.385160446167,56,xingtai-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
邢台-0079-1745487269835,低时延,邢台-0079,0.2734375,0.3,130.385160446167,28,xingtai-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
邢台-0137-1745487269835,低需求,邢台-0137,0.2734375,1.0,13.0385160446167,28,xingtai-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
邢台-0179-1745487269835,长时间占用网络资源,邢台-0179,1.3671875,2.0,130.385160446167,56,xingtai-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
邢台-0247-1745487269835,低需求,邢台-0247,0.2734375,1.0,13.0385160446167,28,xingtai-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
邢台-0291-1745487269835,低时延,邢台-0291,0.2734375,0.3,130.385160446167,28,xingtai-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
邢台-0296-1745487269835,低时延,邢台-0296,0.2734375,0.3,130.385160446167,28,xingtai-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
邯郸-0015-1745487269835,低时延,邯郸-0015,0.2734375,0.3,130.385160446167,28,handan-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
邯郸-0026-1745487269835,长时间占用网络资源,邯郸-0026,1.3671875,2.0,130.385160446167,56,handan-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
邯郸-0027-1745487269835,长时间占用网络资源,邯郸-0027,1.3671875,2.0,130.385160446167,56,handan-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
邯郸-0057-1745487269835,低需求,邯郸-0057,0.2734375,1.0,13.0385160446167,28,xingtai-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
邯郸-0124-1745487269835,长时间占用网络资源,邯郸-0124,1.3671875,2.0,130.385160446167,56,handan-man1,,0.004,失败,,0,0.004,False,无符合条件的节点
北京-0068-1745487269835,低时延,北京-0068,0.2734375,0.3,130.385160446167,28,beijing-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0075-1745487269835,低需求,北京-0075,0.2734375,1.0,13.0385160446167,28,beijing-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0084-1745487269835,低需求,北京-0084,0.2734375,1.0,13.0385160446167,28,beijing-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0133-1745487269835,低时延,北京-0133,0.2734375,0.3,130.385160446167,28,beijing-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0146-1745487269835,低时延,北京-0146,0.2734375,0.3,130.385160446167,28,beijing-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0356-1745487269835,低需求,北京-0356,0.2734375,1.0,13.0385160446167,28,beijing-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0393-1745487269835,低时延,北京-0393,0.2734375,0.3,130.385160446167,28,beijing-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0540-1745487269835,低时延,北京-0540,0.2734375,0.3,130.385160446167,28,beijing-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0577-1745487269835,低时延,北京-0577,0.2734375,0.3,130.385160446167,28,beijing-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0587-1745487269835,低时延,北京-0587,0.2734375,0.3,130.385160446167,28,beijing-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0608-1745487269835,低时延,北京-0608,0.2734375,0.3,130.385160446167,28,beijing-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0633-1745487269835,低时延,北京-0633,0.2734375,0.3,130.385160446167,28,beijing-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0663-1745487269835,低时延,北京-0663,0.2734375,0.3,130.385160446167,28,beijing-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0753-1745487269835,低需求,北京-0753,0.2734375,1.0,13.0385160446167,28,beijing-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0795-1745487269835,低需求,北京-0795,0.2734375,1.0,13.0385160446167,28,beijing-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0808-1745487269835,低时延,北京-0808,0.2734375,0.3,130.385160446167,28,beijing-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0828-1745487269835,低时延,北京-0828,0.2734375,0.3,130.385160446167,28,beijing-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0986-1745487269835,低需求,北京-0986,0.2734375,1.0,13.0385160446167,28,beijing-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
唐山-0129-1745487269835,低需求,唐山-0129,0.2734375,1.0,13.0385160446167,28,tangshan-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
唐山-0170-1745487269835,低需求,唐山-0170,0.2734375,1.0,13.0385160446167,28,tangshan-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
唐山-0207-1745487269835,低需求,唐山-0207,0.2734375,1.0,13.0385160446167,28,tangshan-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
唐山-0242-1745487269835,低时延,唐山-0242,0.2734375,0.3,130.385160446167,28,tangshan-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
唐山-0305-1745487269835,低需求,唐山-0305,0.2734375,1.0,13.0385160446167,28,tangshan-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
天津-0048-1745487269835,低需求,天津-0048,0.2734375,1.0,13.0385160446167,28,tianjin-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
天津-0053-1745487269835,低需求,天津-0053,0.2734375,1.0,13.0385160446167,28,tianjin-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
天津-0068-1745487269835,低时延,天津-0068,0.2734375,0.3,130.385160446167,28,tianjin-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
天津-0130-1745487269835,低时延,天津-0130,0.2734375,0.3,130.385160446167,28,tianjin-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
天津-0347-1745487269835,低需求,天津-0347,0.2734375,1.0,13.0385160446167,28,tianjin-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
天津-0357-1745487269835,低需求,天津-0357,0.2734375,1.0,13.0385160446167,28,tianjin-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
天津-0475-1745487269835,低时延,天津-0475,0.2734375,0.3,130.385160446167,28,tianjin-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
天津-0487-1745487269835,低需求,天津-0487,0.2734375,1.0,13.0385160446167,28,tianjin-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
天津-0497-1745487269835,低需求,天津-0497,0.2734375,1.0,13.0385160446167,28,tianjin-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
天津-0508-1745487269835,低需求,天津-0508,0.2734375,1.0,13.0385160446167,28,tianjin-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
天津-0560-1745487269835,低时延,天津-0560,0.2734375,0.3,130.385160446167,28,tianjin-man2,,0.005,失败,,0,0.005,False,无符合条件的节点
天津-0592-1745487269835,低时延,天津-0592,0.2734375,0.3,130.385160446167,28,tianjin-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
石家-0068-1745487269835,低时延,石家-0068,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
石家-0084-1745487269835,低需求,石家-0084,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
石家-0136-1745487269835,低时延,石家-0136,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
石家-0169-1745487269835,低时延,石家-0169,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
石家-0234-1745487269835,低需求,石家-0234,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
石家-0258-1745487269835,低时延,石家-0258,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
石家-0337-1745487269835,低需求,石家-0337,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
衡水-0005-1745487269835,低需求,衡水-0005,0.2734375,1.0,13.0385160446167,28,hengshui-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
衡水-0113-1745487269835,低需求,衡水-0113,0.2734375,1.0,13.0385160446167,28,hengshui-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
邢台-0003-1745487269835,低时延,邢台-0003,0.2734375,0.3,130.385160446167,28,xingtai-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
邢台-0083-1745487269835,长时间占用网络资源,邢台-0083,1.3671875,2.0,130.385160446167,56,xingtai-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
邢台-0109-1745487269835,低需求,邢台-0109,0.2734375,1.0,13.0385160446167,28,xingtai-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
邢台-0147-1745487269835,低时延,邢台-0147,0.2734375,0.3,130.385160446167,28,xingtai-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
邢台-0161-1745487269835,低时延,邢台-0161,0.2734375,0.3,130.385160446167,28,xingtai-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
邢台-0275-1745487269835,低需求,邢台-0275,0.2734375,1.0,13.0385160446167,28,xingtai-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
邢台-0286-1745487269835,低需求,邢台-0286,0.2734375,1.0,13.0385160446167,28,xingtai-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
邢台-0298-1745487269835,低需求,邢台-0298,0.2734375,1.0,13.0385160446167,28,xingtai-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
邯郸-0012-1745487269835,长时间占用网络资源,邯郸-0012,1.3671875,2.0,130.385160446167,56,handan-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
邯郸-0037-1745487269835,长时间占用网络资源,邯郸-0037,1.3671875,2.0,130.385160446167,56,handan-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
邯郸-0045-1745487269835,低时延,邯郸-0045,0.2734375,0.3,130.385160446167,28,handan-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
邯郸-0131-1745487269835,低时延,邯郸-0131,0.2734375,0.3,130.385160446167,28,handan-man1,,0.005,失败,,0,0.005,False,无符合条件的节点
北京-0050-1745487269835,低需求,北京-0050,0.2734375,1.0,13.0385160446167,28,beijing-man2,,0.006,失败,,0,0.006,False,无符合条件的节点
北京-0220-1745487269835,低时延,北京-0220,0.2734375,0.3,130.385160446167,28,beijing-man2,,0.006,失败,,0,0.006,False,无符合条件的节点
北京-0252-1745487269835,低需求,北京-0252,0.2734375,1.0,13.0385160446167,28,beijing-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
北京-0366-1745487269835,低时延,北京-0366,0.2734375,0.3,130.385160446167,28,beijing-man2,,0.006,失败,,0,0.006,False,无符合条件的节点
北京-0379-1745487269838,低需求,北京-0379,0.2734375,1.0,13.0385160446167,28,beijing-man2,,0.006,失败,,0,0.003,False,无符合条件的节点
北京-0534-1745487269835,低时延,北京-0534,0.2734375,0.3,130.385160446167,28,beijing-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
北京-0562-1745487269835,低需求,北京-0562,0.2734375,1.0,13.0385160446167,28,beijing-man2,,0.006,失败,,0,0.006,False,无符合条件的节点
北京-0669-1745487269835,低需求,北京-0669,0.2734375,1.0,13.0385160446167,28,beijing-man2,,0.006,失败,,0,0.006,False,无符合条件的节点
北京-0869-1745487269835,低时延,北京-0869,0.2734375,0.3,130.385160446167,28,beijing-man2,,0.006,失败,,0,0.006,False,无符合条件的节点
北京-0972-1745487269835,低需求,北京-0972,0.2734375,1.0,13.0385160446167,28,beijing-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
唐山-0025-1745487269835,低时延,唐山-0025,0.2734375,0.3,130.385160446167,28,tangshan-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
唐山-0033-1745487269835,低需求,唐山-0033,0.2734375,1.0,13.0385160446167,28,tangshan-man2,,0.006,失败,,0,0.006,False,无符合条件的节点
唐山-0066-1745487269835,低时延,唐山-0066,0.2734375,0.3,130.385160446167,28,tangshan-man2,,0.006,失败,,0,0.006,False,无符合条件的节点
唐山-0083-1745487269835,低需求,唐山-0083,0.2734375,1.0,13.0385160446167,28,tangshan-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
唐山-0086-1745487269835,低需求,唐山-0086,0.2734375,1.0,13.0385160446167,28,tangshan-man2,,0.006,失败,,0,0.006,False,无符合条件的节点
唐山-0208-1745487269835,低需求,唐山-0208,0.2734375,1.0,13.0385160446167,28,tangshan-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
天津-0047-1745487269835,低需求,天津-0047,0.2734375,1.0,13.0385160446167,28,tianjin-man2,,0.006,失败,,0,0.006,False,无符合条件的节点
天津-0279-1745487269835,低时延,天津-0279,0.2734375,0.3,130.385160446167,28,tianjin-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
天津-0399-1745487269835,低需求,天津-0399,0.2734375,1.0,13.0385160446167,28,tianjin-man2,,0.006,失败,,0,0.006,False,无符合条件的节点
天津-0518-1745487269835,低时延,天津-0518,0.2734375,0.3,130.385160446167,28,tianjin-man2,,0.006,失败,,0,0.006,False,无符合条件的节点
廊坊-0034-1745487269835,低时延,廊坊-0034,0.2734375,0.3,130.385160446167,28,beijing-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
石家-0117-1745487269835,低时延,石家-0117,0.2734375,0.3,130.385160446167,28,shijiangzhuang-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
衡水-0056-1745487269835,长时间占用网络资源,衡水-0056,1.3671875,2.0,130.385160446167,56,hengshui-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
衡水-0135-1745487269835,低时延,衡水-0135,0.2734375,0.3,130.385160446167,28,hengshui-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
邢台-0130-1745487269835,长时间占用网络资源,邢台-0130,1.3671875,2.0,130.385160446167,56,xingtai-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
邯郸-0011-1745487269835,长时间占用网络资源,邯郸-0011,1.3671875,2.0,130.385160446167,56,handan-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
邯郸-0076-1745487269835,低时延,邯郸-0076,0.2734375,0.3,130.385160446167,28,handan-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
邯郸-0142-1745487269835,低时延,邯郸-0142,0.2734375,0.3,130.385160446167,28,handan-man1,,0.006,失败,,0,0.006,False,无符合条件的节点
