TaskID,AppType,DeviceID,RequestSize,Max Latency,Length,core,任务生成时间,任务发送时间,接入节点
张家-0116-1745487269835,低需求,张家-0116,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.311毫秒,zhangjiako_man1
石家-0122-1745487269835,低时延,石家-0122,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.315毫秒,shijiangzhuang_man1
天津-0263-1745487269835,长时间占用网络资源,天津-0263,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.316毫秒,tianjin_man2
廊坊-0143-1745487269835,长时间占用网络资源,廊坊-0143,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.316毫秒,langfang_man1
保定-0231-1745487269835,长时间占用网络资源,保定-0231,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.316毫秒,baoding_man2
邢台-0053-1745487269835,低时延,邢台-0053,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.317毫秒,xingtai_man1
廊坊-0245-1745487269835,长时间占用网络资源,廊坊-0245,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.320毫秒,langfang_man1
北京-0544-1745487269835,低时延,北京-0544,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.322毫秒,beijing_man1
保定-0317-1745487269835,长时间占用网络资源,保定-0317,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.322毫秒,baoding_man1
承德-0054-1745487269835,长时间占用网络资源,承德-0054,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.323毫秒,chengde_man1
唐山-0125-1745487269835,长时间占用网络资源,唐山-0125,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.324毫秒,tangshan_man2
唐山-0007-1745487269835,低时延,唐山-0007,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.325毫秒,tangshan_man2
北京-0854-1745487269835,低时延,北京-0854,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.328毫秒,beijing_man1
天津-0546-1745487269835,低时延,天津-0546,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.329毫秒,tianjin_man2
天津-0432-1745487269835,低时延,天津-0432,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.330毫秒,tianjin_man1
石家-0121-1745487269835,长时间占用网络资源,石家-0121,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.330毫秒,shijiangzhuang_man1
廊坊-0063-1745487269835,长时间占用网络资源,廊坊-0063,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.330毫秒,langfang_man1
秦皇-0181-1745487269835,低时延,秦皇-0181,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.331毫秒,qhd_man2
衡水-0176-1745487269835,低需求,衡水-0176,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.339毫秒,hengshui_man1
张家-0007-1745487269835,低时延,张家-0007,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.339毫秒,zhangjiako_man1
秦皇-0098-1745487269835,低需求,秦皇-0098,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.341毫秒,qhd_man2
沧州-0171-1745487269835,低时延,沧州-0171,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.343毫秒,cangzhou_man1
天津-0398-1745487269835,长时间占用网络资源,天津-0398,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.347毫秒,tianjin_man2
秦皇-0092-1745487269835,低时延,秦皇-0092,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.347毫秒,qhd_man2
北京-0650-1745487269835,低时延,北京-0650,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.349毫秒,beijing_man1
邢台-0225-1745487269835,低需求,邢台-0225,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.354毫秒,xingtai_man1
保定-0122-1745487269835,低需求,保定-0122,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.358毫秒,baoding_man1
邢台-0254-1745487269835,低需求,邢台-0254,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.358毫秒,xingtai_man1
沧州-0128-1745487269835,长时间占用网络资源,沧州-0128,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.358毫秒,cangzhou_man1
北京-0679-1745487269835,低时延,北京-0679,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.359毫秒,beijing_man2
天津-0174-1745487269835,低需求,天津-0174,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.360毫秒,tianjin_man2
邢台-0259-1745487269835,低时延,邢台-0259,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.360毫秒,xingtai_man1
廊坊-0201-1745487269835,低时延,廊坊-0201,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.361毫秒,langfang_man1
北京-0647-1745487269835,低需求,北京-0647,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.362毫秒,beijing_man1
天津-0051-1745487269835,长时间占用网络资源,天津-0051,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.363毫秒,tianjin_man2
石家-0450-1745487269835,长时间占用网络资源,石家-0450,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.367毫秒,shijiangzhuang_man1
衡水-0072-1745487269835,长时间占用网络资源,衡水-0072,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.368毫秒,hengshui_man1
北京-0339-1745487269835,长时间占用网络资源,北京-0339,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.369毫秒,beijing_man1
唐山-0351-1745487269835,低需求,唐山-0351,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.369毫秒,tangshan_man2
天津-0571-1745487269835,长时间占用网络资源,天津-0571,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.371毫秒,langfang_man1
天津-0094-1745487269835,长时间占用网络资源,天津-0094,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.372毫秒,tianjin_man2
天津-0198-1745487269835,低时延,天津-0198,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.373毫秒,tianjin_man2
石家-0280-1745487269835,长时间占用网络资源,石家-0280,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.380毫秒,shijiangzhuang_man1
保定-0032-1745487269835,长时间占用网络资源,保定-0032,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.381毫秒,baoding_man1
天津-0542-1745487269835,长时间占用网络资源,天津-0542,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.382毫秒,tianjin_man2
天津-0472-1745487269835,长时间占用网络资源,天津-0472,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.384毫秒,tianjin_man2
衡水-0185-1745487269835,长时间占用网络资源,衡水-0185,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.385毫秒,hengshui_man1
邯郸-0116-1745487269835,长时间占用网络资源,邯郸-0116,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.386毫秒,handan_man1
天津-0576-1745487269835,低需求,天津-0576,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.390毫秒,tianjin_man2
天津-0386-1745487269835,长时间占用网络资源,天津-0386,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.392毫秒,tianjin_man2
石家-0463-1745487269835,低时延,石家-0463,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.393毫秒,shijiangzhuang_man1
保定-0493-1745487269835,低需求,保定-0493,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.394毫秒,cangzhou_man2
北京-0779-1745487269835,长时间占用网络资源,北京-0779,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.398毫秒,beijing_man1
天津-0612-1745487269835,低需求,天津-0612,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.400毫秒,tianjin_man1
沧州-0142-1745487269835,低需求,沧州-0142,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.403毫秒,cangzhou_man1
北京-0953-1745487269835,长时间占用网络资源,北京-0953,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.407毫秒,beijing_man2
天津-0610-1745487269835,长时间占用网络资源,天津-0610,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.407毫秒,tianjin_man2
承德-0025-1745487269835,低时延,承德-0025,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.407毫秒,chengde_man1
唐山-0079-1745487269835,低时延,唐山-0079,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.409毫秒,tangshan_man2
唐山-0114-1745487269835,长时间占用网络资源,唐山-0114,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.414毫秒,tangshan_man2
廊坊-0102-1745487269835,长时间占用网络资源,廊坊-0102,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.414毫秒,langfang_man1
天津-0232-1745487269835,长时间占用网络资源,天津-0232,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.416毫秒,tianjin_man2
秦皇-0351-1745487269835,低需求,秦皇-0351,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.416毫秒,qhd_man2
北京-0797-1745487269835,长时间占用网络资源,北京-0797,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.417毫秒,beijing_man2
衡水-0140-1745487269835,长时间占用网络资源,衡水-0140,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.417毫秒,hengshui_man1
北京-0987-1745487269835,低时延,北京-0987,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.418毫秒,beijing_man2
北京-0016-1745487269835,长时间占用网络资源,北京-0016,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.420毫秒,beijing_man1
保定-0130-1745487269835,低需求,保定-0130,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.427毫秒,baoding_man1
衡水-0154-1745487269835,长时间占用网络资源,衡水-0154,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.428毫秒,hengshui_man1
石家-0193-1745487269835,低需求,石家-0193,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.431毫秒,shijiangzhuang_man1
秦皇-0382-1745487269835,低时延,秦皇-0382,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.432毫秒,qhd_man2
邢台-0234-1745487269835,长时间占用网络资源,邢台-0234,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.433毫秒,xingtai_man1
北京-0362-1745487269835,低时延,北京-0362,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.436毫秒,beijing_man1
邯郸-0022-1745487269835,低需求,邯郸-0022,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.436毫秒,handan_man1
邢台-0233-1745487269835,长时间占用网络资源,邢台-0233,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.436毫秒,xingtai_man1
邯郸-0032-1745487269835,长时间占用网络资源,邯郸-0032,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.438毫秒,handan_man1
北京-0519-1745487269835,低时延,北京-0519,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.439毫秒,beijing_man2
天津-0082-1745487269835,低需求,天津-0082,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.440毫秒,tianjin_man2
石家-0078-1745487269835,低需求,石家-0078,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.440毫秒,shijiangzhuang_man1
承德-0150-1745487269835,低需求,承德-0150,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.440毫秒,chengde_man1
北京-0148-1745487269835,低需求,北京-0148,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.447毫秒,beijing_man2
沧州-0159-1745487269835,低时延,沧州-0159,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.447毫秒,cangzhou_man1
邢台-0158-1745487269835,低需求,邢台-0158,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.449毫秒,xingtai_man1
衡水-0015-1745487269835,长时间占用网络资源,衡水-0015,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.452毫秒,hengshui_man1
保定-0182-1745487269835,长时间占用网络资源,保定-0182,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.453毫秒,cangzhou_man2
秦皇-0057-1745487269835,低需求,秦皇-0057,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.453毫秒,qhd_man1
保定-0470-1745487269835,长时间占用网络资源,保定-0470,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.454毫秒,baoding_man1
秦皇-0323-1745487269835,长时间占用网络资源,秦皇-0323,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.455毫秒,qhd_man2
北京-0242-1745487269835,长时间占用网络资源,北京-0242,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.457毫秒,beijing_man1
沧州-0216-1745487269835,低时延,沧州-0216,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.460毫秒,cangzhou_man1
邯郸-0014-1745487269835,低需求,邯郸-0014,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.463毫秒,handan_man1
北京-0383-1745487269835,低时延,北京-0383,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.467毫秒,langfang_man1
石家-0513-1745487269835,长时间占用网络资源,石家-0513,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.467毫秒,shijiangzhuang_man1
邢台-0020-1745487269835,长时间占用网络资源,邢台-0020,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.473毫秒,xingtai_man1
北京-0240-1745487269835,低需求,北京-0240,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.474毫秒,beijing_man1
邯郸-0029-1745487269835,低需求,邯郸-0029,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.478毫秒,handan_man1
邢台-0262-1745487269835,长时间占用网络资源,邢台-0262,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.478毫秒,xingtai_man1
保定-0225-1745487269835,低需求,保定-0225,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.479毫秒,baoding_man1
邢台-0064-1745487269835,低需求,邢台-0064,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.482毫秒,xingtai_man1
天津-0607-1745487269835,长时间占用网络资源,天津-0607,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.485毫秒,tianjin_man2
邢台-0176-1745487269835,低时延,邢台-0176,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.485毫秒,xingtai_man1
天津-0540-1745487269835,低时延,天津-0540,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.486毫秒,tianjin_man2
邯郸-0003-1745487269835,低需求,邯郸-0003,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.487毫秒,handan_man1
秦皇-0004-1745487269835,长时间占用网络资源,秦皇-0004,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.488毫秒,qhd_man2
邢台-0251-1745487269835,低时延,邢台-0251,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.488毫秒,xingtai_man1
邢台-0281-1745487269835,长时间占用网络资源,邢台-0281,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.489毫秒,xingtai_man1
衡水-0129-1745487269835,长时间占用网络资源,衡水-0129,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.490毫秒,hengshui_man2
秦皇-0036-1745487269835,低时延,秦皇-0036,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.491毫秒,qhd_man1
北京-0427-1745487269835,低时延,北京-0427,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.492毫秒,beijing_man1
北京-0771-1745487269835,长时间占用网络资源,北京-0771,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.492毫秒,beijing_man2
保定-0019-1745487269835,低需求,保定-0019,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.492毫秒,baoding_man1
唐山-0228-1745487269835,长时间占用网络资源,唐山-0228,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.496毫秒,tangshan_man1
沧州-0313-1745487269835,低时延,沧州-0313,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.498毫秒,cangzhou_man1
天津-0281-1745487269835,长时间占用网络资源,天津-0281,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.499毫秒,tianjin_man2
北京-0192-1745487269835,长时间占用网络资源,北京-0192,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.501毫秒,beijing_man2
邢台-0310-1745487269835,低时延,邢台-0310,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.501毫秒,xingtai_man1
天津-0260-1745487269835,低需求,天津-0260,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.502毫秒,tianjin_man2
廊坊-0068-1745487269835,低需求,廊坊-0068,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.502毫秒,langfang_man1
张家-0032-1745487269835,低时延,张家-0032,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.505毫秒,zhangjiako_man1
沧州-0222-1745487269835,低时延,沧州-0222,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.514毫秒,cangzhou_man1
石家-0171-1745487269835,长时间占用网络资源,石家-0171,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.515毫秒,shijiangzhuang_man1
廊坊-0249-1745487269835,低时延,廊坊-0249,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.517毫秒,langfang_man1
秦皇-0025-1745487269835,低时延,秦皇-0025,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.517毫秒,qhd_man1
北京-0077-1745487269835,低需求,北京-0077,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.522毫秒,beijing_man2
天津-0300-1745487269835,长时间占用网络资源,天津-0300,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.523毫秒,tianjin_man2
秦皇-0008-1745487269835,长时间占用网络资源,秦皇-0008,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.526毫秒,qhd_man2
唐山-0051-1745487269835,低需求,唐山-0051,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.527毫秒,tangshan_man2
北京-0601-1745487269835,长时间占用网络资源,北京-0601,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.529毫秒,baoding_man2
张家-0131-1745487269835,低时延,张家-0131,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.529毫秒,zhangjiako_man1
保定-0059-1745487269835,长时间占用网络资源,保定-0059,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.531毫秒,baoding_man2
北京-0114-1745487269835,长时间占用网络资源,北京-0114,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.532毫秒,beijing_man1
邯郸-0010-1745487269835,低时延,邯郸-0010,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.532毫秒,handan_man1
北京-0526-1745487269835,低需求,北京-0526,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.533毫秒,beijing_man2
石家-0329-1745487269835,长时间占用网络资源,石家-0329,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.533毫秒,shijiangzhuang_man1
衡水-0145-1745487269835,低时延,衡水-0145,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.533毫秒,hengshui_man1
廊坊-0163-1745487269835,低需求,廊坊-0163,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.534毫秒,langfang_man1
北京-0525-1745487269835,低需求,北京-0525,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.536毫秒,beijing_man2
天津-0112-1745487269835,长时间占用网络资源,天津-0112,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.537毫秒,tianjin_man2
保定-0208-1745487269835,长时间占用网络资源,保定-0208,50,2.0,5000000000.0,2,00分00秒00.000毫秒,00分00秒01.539毫秒,baoding_man1
廊坊-0098-1745487269835,低时延,廊坊-0098,10,0.3,5000000000.0,1,00分00秒00.000毫秒,00分00秒01.541毫秒,langfang_man1
秦皇-0308-1745487269835,低需求,秦皇-0308,10,1.0,500000000.0,1,00分00秒00.000毫秒,00分00秒01.541毫秒,qhd_man2
