Task ID,Net Device ID,Request Size,Task Length,Max Latency,Task Type,Delay Margin
347,zhangjiako_man1,10,100,10,1,9.872849747352378
1450,qhd_man1,10,100,10,1,9.872851828508683
1390,cangzhou_man1,10,100,10,1,9.872858529255023
1697,qhd_man1,10,100,10,1,9.872873258332639
1733,hengshui_man1,10,100,10,1,9.872889371161282
1102,chengde_man1,10,100,10,1,9.872908918756938
1079,xingtai_man1,10,100,10,1,9.872909648898379
853,baoding_man1,10,100,10,1,9.872914868418112
1915,hengshui_man1,10,100,10,1,9.872917316443113
1353,beijing_man1,10,100,10,1,9.872920932969262
235,beijing_man2,10,100,10,1,9.87293828931313
599,beijing_man1,10,100,10,1,9.872940410929342
1516,baoding_man1,10,100,10,1,9.872944891665549
1057,hengshui_man1,10,100,10,1,9.872949357772367
1555,baoding_man2,10,100,10,1,9.872950621007961
1815,baoding_man1,10,100,10,1,9.872955313819714
12,cangzhou_man1,10,100,10,1,9.872963018344507
355,hengshui_man1,10,100,10,1,9.872963436792565
648,langfang_man1,10,100,10,1,9.872967116646784
790,chengde_man1,10,100,10,1,9.872967285726142
1224,tianjin_man2,10,100,10,1,9.872972470843058
1485,shijiangzhuang_man1,10,100,10,1,9.872989440708412
37,langfang_man1,10,100,10,1,9.873002287632639
338,xingtai_man1,10,100,10,1,9.873004613727922
1610,langfang_man1,10,100,10,1,9.87301014328422
1523,tianjin_man2,10,100,10,1,9.873014769322639
1100,baoding_man2,10,100,10,1,9.873015609653857
84,handan_man2,10,100,10,1,9.873030893016752
833,beijing_man1,10,100,10,1,9.873042834487974
1338,cangzhou_man1,10,100,10,1,9.87305509819193
231,chengde_man1,10,100,10,1,9.873057670846451
640,shijiangzhuang_man1,10,100,10,1,9.873063810075575
23,chengde_man1,10,100,10,1,9.873071839102284
660,chengde_man1,10,100,10,1,9.873080828826085
1943,handan_man1,10,100,10,1,9.873090838223876
1208,cangzhou_man1,10,100,10,1,9.873139319703855
439,chengde_man1,10,100,10,1,9.873143049100138
1741,cangzhou_man1,10,100,10,1,9.873146258623636
692,shijiangzhuang_man1,10,100,10,1,9.873163309448675
154,langfang_man1,10,100,10,1,9.873176625921712
129,cangzhou_man1,10,100,10,1,9.873178348956593
394,hengshui_man2,10,100,10,1,9.873178608591841
723,baoding_man1,10,100,10,1,9.873187335818681
804,langfang_man1,10,100,10,1,9.873194018912912
774,qhd_man1,10,100,10,1,9.873195339884496
879,baoding_man1,10,100,10,1,9.87320337493239
265,tangshan_man2,10,100,10,1,9.873213124517047
983,baoding_man1,10,100,10,1,9.87321947350387
1180,chengde_man1,10,100,10,1,9.87321992448968
569,chengde_man1,10,100,10,1,9.873240787332385
1529,baoding_man1,10,100,10,1,9.87325013283111
1476,qhd_man1,10,100,10,1,9.873252959810104
1170,xingtai_man1,10,100,10,1,9.873254480187839
800,qhd_man1,10,100,10,1,9.873259320804793
778,langfang_man1,10,100,10,1,9.873294648931903
515,baoding_man1,10,100,10,1,9.873298813197653
1586,xingtai_man1,10,100,10,1,9.873302964834146
1386,baoding_man1,10,100,10,1,9.873309453917987
1299,cangzhou_man1,10,100,10,1,9.873343525973594
1370,tangshan_man2,10,100,10,1,9.873350866988254
565,handan_man1,10,100,10,1,9.87335457869334
1807,xingtai_man1,10,100,10,1,9.873368782202155
1501,handan_man1,10,100,10,1,9.873369825050347
938,tianjin_man2,10,100,10,1,9.873385483546583
182,xingtai_man1,10,100,10,1,9.873388694873087
1331,tangshan_man2,10,100,10,1,9.873404396465356
1952,tianjin_man2,10,100,10,1,9.873419052301804
404,beijing_man2,10,100,10,1,9.873423310037804
539,handan_man1,10,100,10,1,9.873429605592014
1252,hengshui_man1,10,100,10,1,9.87343245488564
64,cangzhou_man1,10,100,10,1,9.873448276823229
606,baoding_man2,10,100,10,1,9.87345664193909
1643,tangshan_man2,10,100,10,1,9.873460674458535
862,hengshui_man2,10,100,10,1,9.873463200117428
1793,cangzhou_man1,10,100,10,1,9.873466857541382
1440,chengde_man1,10,100,10,1,9.873471157015008
1457,beijing_man1,10,100,10,1,9.87347624207448
704,tianjin_man2,10,100,10,1,9.873480046212983
1024,chengde_man1,10,100,10,1,9.873487836454085
1751,zhangjiako_man1,10,100,10,1,9.873496336313712
1329,shijiangzhuang_man1,10,100,10,1,9.873536538473804
1997,baoding_man1,10,100,10,1,9.873545030285898
1746,hengshui_man1,10,100,10,1,9.873553516986787
527,qhd_man2,10,100,10,1,9.873556267371887
1678,beijing_man1,10,100,10,1,9.873572954957647
1668,hengshui_man2,10,100,10,1,9.873589873403548
1358,handan_man1,10,100,10,1,9.873598977469014
605,qhd_man2,10,100,10,1,9.873617993758891
829,chengde_man1,10,100,10,1,9.873622511981964
210,tianjin_man2,10,100,10,1,9.873625668324774
1724,baoding_man1,10,100,10,1,9.873632187537547
1090,langfang_man1,10,100,10,1,9.873633464362696
220,cangzhou_man1,10,100,10,1,9.873635903414387
1277,shijiangzhuang_man1,10,100,10,1,9.873645751025169
1559,cangzhou_man1,10,100,10,1,9.873648853905417
1062,zhangjiako_man1,10,100,10,1,9.873656476704452
269,zhangjiako_man1,10,100,10,1,9.873662306372653
1155,langfang_man1,10,100,10,1,9.873672350798747
1681,hengshui_man1,10,100,10,1,9.873676685956756
780,xingtai_man1,10,100,10,1,9.873679254599116
1434,hengshui_man1,10,100,10,1,9.873682334675282
1307,qhd_man1,10,100,10,1,9.873690600616982
452,chengde_man1,10,100,10,1,9.87369760531315
524,hengshui_man2,10,100,10,1,9.873709147208999
1805,langfang_man1,10,100,10,1,9.873714903216998
1626,beijing_man1,10,100,10,1,9.873725993098553
1638,xingtai_man1,10,100,10,1,9.873739496956595
1081,tianjin_man2,10,100,10,1,9.873741151244202
902,tangshan_man2,10,100,10,1,9.873744087754854
1108,shijiangzhuang_man1,10,100,10,1,9.873747754735515
1444,beijing_man2,10,100,10,1,9.87375764717321
275,tianjin_man2,10,100,10,1,9.8737583237277
426,chengde_man1,10,100,10,1,9.8737966505452
110,handan_man1,10,100,10,1,9.873808625818748
1339,xingtai_man1,10,100,10,1,9.873810943479892
1882,chengde_man1,10,100,10,1,9.873841510455957
735,qhd_man1,10,100,10,1,9.873844368761217
1078,cangzhou_man1,10,100,10,1,9.873844847611313
1274,xingtai_man1,10,100,10,1,9.873855227561815
1003,tianjin_man2,10,100,10,1,9.873882446987606
1930,handan_man1,10,100,10,1,9.873883813822372
361,chengde_man1,10,100,10,1,9.87391349232087
20,qhd_man1,10,100,10,1,9.873920530334393
1984,baoding_man1,10,100,10,1,9.873926458642943
1415,langfang_man1,10,100,10,1,9.873933837185358
1373,baoding_man1,10,100,10,1,9.873949497944214
1825,tangshan_man2,10,100,10,1,9.873955005521289
1913,tianjin_man2,10,100,10,1,9.873955163309416
1706,shijiangzhuang_man1,10,100,10,1,9.873971792122383
152,zhangjiako_man2,10,100,10,1,9.873978824925835
1204,baoding_man1,10,100,10,1,9.873995723330308
1279,tangshan_man1,10,100,10,1,9.874022448474784
150,qhd_man1,10,100,10,1,9.874035534288504
1047,qhd_man1,10,100,10,1,9.874038257332808
1628,shijiangzhuang_man1,10,100,10,1,9.874063610730857
428,cangzhou_man1,10,100,10,1,9.874067964072411
982,qhd_man2,10,100,10,1,9.874072008572638
1312,cangzhou_man1,10,100,10,1,9.874081397531146
1569,zhangjiako_man1,10,100,10,1,9.874101680846545
1103,langfang_man1,10,100,10,1,9.874102104488681
1595,zhangjiako_man1,10,100,10,1,9.87410739415429
1315,tianjin_man2,10,100,10,1,9.87411256274493
566,qhd_man2,10,100,10,1,9.874112710783695
1035,baoding_man2,10,100,10,1,9.874151312256682
898,beijing_man1,10,100,10,1,9.874153859587048
587,tianjin_man2,10,100,10,1,9.87416352262278
318,handan_man1,10,100,10,1,9.87416579669853
1105,xingtai_man1,10,100,10,1,9.874185173837523
920,chengde_man1,10,100,10,1,9.874186177486717
1080,beijing_man2,10,100,10,1,9.874194357081135
885,beijing_man2,10,100,10,1,9.874196131997959
1840,qhd_man1,10,100,10,1,9.87419810513269
1184,beijing_man1,10,100,10,1,9.874223652397808
1527,handan_man1,10,100,10,1,9.874228608511716
1461,tangshan_man1,10,100,10,1,9.8742343417123
916,handan_man1,10,100,10,1,9.874236774470058
718,shijiangzhuang_man1,10,100,10,1,9.874250489543408
1455,cangzhou_man1,10,100,10,1,9.874259949330654
562,shijiangzhuang_man1,10,100,10,1,9.874268761070246
893,zhangjiako_man1,10,100,10,1,9.874276445815664
1006,tangshan_man2,10,100,10,1,9.874285214858547
1185,tianjin_man2,10,100,10,1,9.874300439408918
139,zhangjiako_man1,10,100,10,1,9.874310654564416
1909,langfang_man1,10,100,10,1,9.87431074405693
835,shijiangzhuang_man1,10,100,10,1,9.874312429893527
924,beijing_man1,10,100,10,1,9.874313235502337
1646,cangzhou_man2,10,100,10,1,9.874324454827761
90,cangzhou_man1,10,100,10,1,9.874339376056762
1707,hengshui_man1,10,100,10,1,9.874355902459339
795,tianjin_man2,10,100,10,1,9.874367182136764
149,handan_man1,10,100,10,1,9.87442150283036
1740,langfang_man1,10,100,10,1,9.874423972658947
1520,cangzhou_man1,10,100,10,1,9.874437044202919
1990,beijing_man2,10,100,10,1,9.874439820104888
1854,baoding_man1,10,100,10,1,9.874440562814563
1827,qhd_man1,10,100,10,1,9.874467768793023
1145,beijing_man1,10,100,10,1,9.874470801771148
1059,handan_man1,10,100,10,1,9.874493668161499
540,qhd_man1,10,100,10,1,9.874506761954002
907,chengde_man1,10,100,10,1,9.874508719973017
842,chengde_man1,10,100,10,1,9.874533133710163
1862,shijiangzhuang_man1,10,100,10,1,9.874543058938167
1136,tangshan_man2,10,100,10,1,9.87455350890511
1473,hengshui_man2,10,100,10,1,9.874559405226499
287,beijing_man2,10,100,10,1,9.874570056414495
482,beijing_man1,10,100,10,1,9.874578124078557
866,baoding_man1,10,100,10,1,9.874585962032324
1775,qhd_man1,10,100,10,1,9.87460517315935
867,zhangjiako_man1,10,100,10,1,9.874630695653074
1808,beijing_man1,10,100,10,1,9.874636879468888
1466,chengde_man1,10,100,10,1,9.874639262961276
1452,zhangjiako_man1,10,100,10,1,9.874642861419835
1422,tangshan_man2,10,100,10,1,9.87465512819997
1933,zhangjiako_man1,10,100,10,1,9.874663860048733
1765,chengde_man1,10,100,10,1,9.874663873585677
642,tangshan_man1,10,100,10,1,9.874674651034779
26,xingtai_man1,10,100,10,1,9.874703181736106
1377,cangzhou_man1,10,100,10,1,9.874714906302678
1147,shijiangzhuang_man1,10,100,10,1,9.874726035134154
1132,beijing_man1,10,100,10,1,9.874726636879135
148,tangshan_man2,10,100,10,1,9.874734585499674
1863,hengshui_man1,10,100,10,1,9.874735457653243
398,baoding_man2,10,100,10,1,9.874736499334968
593,baoding_man2,10,100,10,1,9.874739262798759
491,chengde_man1,10,100,10,1,9.874739773025542
508,beijing_man1,10,100,10,1,9.874745129477677
1804,chengde_man1,10,100,10,1,9.87476134562825
405,tianjin_man2,10,100,10,1,9.874779896933422
492,langfang_man1,10,100,10,1,9.874780674171777
1684,qhd_man1,10,100,10,1,9.874803997497303
95,hengshui_man2,10,100,10,1,9.874812158786277
1089,chengde_man1,10,100,10,1,9.87481270295171
1850,hengshui_man2,10,100,10,1,9.874817535629692
156,xingtai_man1,10,100,10,1,9.874819021351666
917,qhd_man2,10,100,10,1,9.874820476337462
474,handan_man1,10,100,10,1,9.874820844121427
1518,chengde_man1,10,100,10,1,9.87483824378557
521,beijing_man1,10,100,10,1,9.87484298787855
85,qhd_man1,10,100,10,1,9.874851301089462
981,handan_man1,10,100,10,1,9.874868032279474
1920,zhangjiako_man1,10,100,10,1,9.87488762517131
1460,hengshui_man2,10,100,10,1,9.874895701904931
971,zhangjiako_man1,10,100,10,1,9.874900733826035
1521,xingtai_man1,10,100,10,1,9.87490495681296
261,beijing_man2,10,100,10,1,9.874914364370674
1540,handan_man1,10,100,10,1,9.874931939144739
1906,baoding_man1,10,100,10,1,9.874941712270246
1352,xingtai_man1,10,100,10,1,9.874964818019464
1976,xingtai_man1,10,100,10,1,9.874964821126806
1030,shijiangzhuang_man1,10,100,10,1,9.874983665734998
950,beijing_man2,10,100,10,1,9.874983942505471
60,baoding_man1,10,100,10,1,9.87500075480129
1792,langfang_man1,10,100,10,1,9.87500559955382
1813,handan_man2,10,100,10,1,9.875020974239257
872,beijing_man2,10,100,10,1,9.875025015115362
24,langfang_man1,10,100,10,1,9.875038665413237
762,baoding_man2,10,100,10,1,9.875053216971148
483,tianjin_man2,10,100,10,1,9.875072701955581
1061,baoding_man2,10,100,10,1,9.875085887507039
828,zhangjiako_man1,10,100,10,1,9.875107090042748
716,beijing_man1,10,100,10,1,9.875109802332624
650,xingtai_man1,10,100,10,1,9.875109939501705
531,langfang_man1,10,100,10,1,9.875110557095542
67,tianjin_man2,10,100,10,1,9.87511161647882
1074,baoding_man2,10,100,10,1,9.87511496910448
1574,beijing_man2,10,100,10,1,9.875115461227521
1591,tangshan_man2,10,100,10,1,9.875122529289097
1817,chengde_man1,10,100,10,1,9.875135602073033
209,beijing_man2,10,100,10,1,9.875173149221775
1392,beijing_man2,10,100,10,1,9.875180151876009
696,qhd_man1,10,100,10,1,9.875188626721682
1731,tianjin_man2,10,100,10,1,9.875192606332154
488,qhd_man1,10,100,10,1,9.875193174500133
157,beijing_man2,10,100,10,1,9.875195385018426
784,hengshui_man2,10,100,10,1,9.875218902621775
1719,shijiangzhuang_man1,10,100,10,1,9.875229263015006
809,shijiangzhuang_man1,10,100,10,1,9.87522967127997
300,beijing_man1,10,100,10,1,9.875231967647924
564,tangshan_man1,10,100,10,1,9.875239662571083
1238,shijiangzhuang_man1,10,100,10,1,9.875245413911939
987,cangzhou_man1,10,100,10,1,9.875272893401744
1702,cangzhou_man1,10,100,10,1,9.875274402751408
1305,tangshan_man2,10,100,10,1,9.875275215736002
1858,cangzhou_man1,10,100,10,1,9.875295184210756
1712,zhangjiako_man1,10,100,10,1,9.875311862636828
1406,tianjin_man2,10,100,10,1,9.875318352078104
1557,chengde_man1,10,100,10,1,9.875326054508008
1320,qhd_man1,10,100,10,1,9.875327610832187
1841,baoding_man1,10,100,10,1,9.875335334419798
1954,hengshui_man1,10,100,10,1,9.875349448362652
980,tangshan_man2,10,100,10,1,9.87535738757887
693,hengshui_man1,10,100,10,1,9.875363773642643
425,zhangjiako_man1,10,100,10,1,9.875367700734108
1871,cangzhou_man1,10,100,10,1,9.875381072410615
1822,tianjin_man2,10,100,10,1,9.875431671563128
520,xingtai_man1,10,100,10,1,9.875433733523153
984,zhangjiako_man1,10,100,10,1,9.875442457242997
1790,zhangjiako_man2,10,100,10,1,9.875443817526406
1290,shijiangzhuang_man1,10,100,10,1,9.875444589919173
214,handan_man1,10,100,10,1,9.875448698844886
788,cangzhou_man2,10,100,10,1,9.875462322136704
679,shijiangzhuang_man1,10,100,10,1,9.875470397476173
579,qhd_man1,10,100,10,1,9.875479565370263
359,baoding_man2,10,100,10,1,9.875527339716044
1429,cangzhou_man1,10,100,10,1,9.875535575106873
1509,beijing_man1,10,100,10,1,9.875554199481183
1175,tangshan_man2,10,100,10,1,9.875565736538716
1243,baoding_man1,10,100,10,1,9.875578384787005
1579,handan_man1,10,100,10,1,9.875598895407975
711,zhangjiako_man1,10,100,10,1,9.875603346776767
1887,tianjin_man2,10,100,10,1,9.875613704066318
1687,chengde_man1,10,100,10,1,9.875620306442455
401,langfang_man1,10,100,10,1,9.875649610966242
878,qhd_man1,10,100,10,1,9.87565443097369
1000,cangzhou_man1,10,100,10,1,9.875657026001798
258,langfang_man1,10,100,10,1,9.875657208440272
1166,zhangjiako_man1,10,100,10,1,9.87566202607736
1600,beijing_man1,10,100,10,1,9.875671203414733
333,baoding_man1,10,100,10,1,9.87567561955577
1955,tangshan_man2,10,100,10,1,9.875697584966645
1973,chengde_man1,10,100,10,1,9.875697834061242
819,xingtai_man1,10,100,10,1,9.875710266643019
1631,handan_man1,10,100,10,1,9.87571163914727
1875,shijiangzhuang_man1,10,100,10,1,9.875715411092715
1912,beijing_man1,10,100,10,1,9.875718618067637
965,shijiangzhuang_man1,10,100,10,1,9.875729183706413
736,baoding_man1,10,100,10,1,9.875744438165105
1634,zhangjiako_man1,10,100,10,1,9.87574481247577
1843,chengde_man2,10,100,10,1,9.875745828209055
53,beijing_man1,10,100,10,1,9.875752984186988
115,langfang_man1,10,100,10,1,9.875753185378956
375,langfang_man1,10,100,10,1,9.875756896881885
1337,langfang_man1,10,100,10,1,9.875759262399955
1004,shijiangzhuang_man1,10,100,10,1,9.875766089311737
1385,qhd_man2,10,100,10,1,9.875768734749533
427,langfang_man1,10,100,10,1,9.875770547964828
618,qhd_man2,10,100,10,1,9.875777825556128
246,cangzhou_man1,10,100,10,1,9.8757824105024
628,hengshui_man2,10,100,10,1,9.875789343402984
1051,langfang_man1,10,100,10,1,9.875795784271942
683,qhd_man2,10,100,10,1,9.875796419589486
1325,cangzhou_man1,10,100,10,1,9.8758004625565
489,baoding_man2,10,100,10,1,9.875841436025004
1479,chengde_man1,10,100,10,1,9.875848359411062
946,chengde_man1,10,100,10,1,9.875848683058244
868,chengde_man1,10,100,10,1,9.875860280969185
1050,chengde_man1,10,100,10,1,9.87586531509877
1585,cangzhou_man1,10,100,10,1,9.875879063136873
487,handan_man2,10,100,10,1,9.875886987906032
1735,handan_man1,10,100,10,1,9.875902061970056
226,tangshan_man2,10,100,10,1,9.87591778261208
986,langfang_man1,10,100,10,1,9.87591960402526
601,shijiangzhuang_man1,10,100,10,1,9.875929346448425
164,baoding_man2,10,100,10,1,9.875988742651298
120,shijiangzhuang_man1,10,100,10,1,9.876004777011659
1514,handan_man1,10,100,10,1,9.876043088432574
1158,beijing_man1,10,100,10,1,9.876044914933164
100,zhangjiako_man1,10,100,10,1,9.87605959779203
586,beijing_man1,10,100,10,1,9.876065483253756
1855,zhangjiako_man1,10,100,10,1,9.876066301740071
460,tangshan_man2,10,100,10,1,9.876089277854192
38,cangzhou_man1,10,100,10,1,9.876134775127822
98,qhd_man1,10,100,10,1,9.87614750601655
791,langfang_man1,10,100,10,1,9.876148976481595
1134,shijiangzhuang_man1,10,100,10,1,9.876150110705405
1493,langfang_man1,10,100,10,1,9.87615785381902
1812,tangshan_man1,10,100,10,1,9.876159440673833
1872,xingtai_man1,10,100,10,1,9.876174246832244
1783,tianjin_man2,10,100,10,1,9.876207322151718
859,beijing_man2,10,100,10,1,9.87621445504982
1135,hengshui_man1,10,100,10,1,9.876218357888103
463,baoding_man1,10,100,10,1,9.876239181024463
1679,tianjin_man2,10,100,10,1,9.876269391261735
153,chengde_man2,10,100,10,1,9.876271843538138
1902,hengshui_man1,10,100,10,1,9.876280157170175
224,shijiangzhuang_man1,10,100,10,1,9.8763030912301
406,shijiangzhuang_man1,10,100,10,1,9.87630479738761
1992,shijiangzhuang_man1,10,100,10,1,9.876317001871625
290,hengshui_man1,10,100,10,1,9.87632770174727
1583,chengde_man1,10,100,10,1,9.876330478203707
1367,tianjin_man2,10,100,10,1,9.876358190727407
619,baoding_man1,10,100,10,1,9.8763661949459
1507,cangzhou_man1,10,100,10,1,9.876381190609955
1342,shijiangzhuang_man1,10,100,10,1,9.876391014186337
1624,cangzhou_man1,10,100,10,1,9.876402490788816
358,qhd_man1,10,100,10,1,9.876413414877945
1944,qhd_man2,10,100,10,1,9.876433019688667
78,xingtai_man1,10,100,10,1,9.876435495658027
313,beijing_man1,10,100,10,1,9.876436085504196
1016,tianjin_man2,10,100,10,1,9.876445837734249
1413,zhangjiako_man1,10,100,10,1,9.876448523861038
49,chengde_man1,10,100,10,1,9.876451709691223
253,handan_man1,10,100,10,1,9.876478530581444
1844,langfang_man1,10,100,10,1,9.876484507303255
1142,langfang_man1,10,100,10,1,9.87648839710917
1886,beijing_man1,10,100,10,1,9.876490933532319
1602,shijiangzhuang_man1,10,100,10,1,9.876499742715279
1188,tangshan_man1,10,100,10,1,9.876530029893226
957,baoding_man1,10,100,10,1,9.876533777722493
1880,baoding_man1,10,100,10,1,9.87654224793339
1446,shijiangzhuang_man1,10,100,10,1,9.8765646083651
155,cangzhou_man1,10,100,10,1,9.876565081768172
466,langfang_man1,10,100,10,1,9.876565827402906
1515,qhd_man1,10,100,10,1,9.876574114410266
1758,shijiangzhuang_man1,10,100,10,1,9.876576476201532
823,hengshui_man2,10,100,10,1,9.87659463981357
1503,baoding_man1,10,100,10,1,9.876616329569122
909,cangzhou_man1,10,100,10,1,9.876627699865274
1536,tianjin_man2,10,100,10,1,9.876640359253907
949,xingtai_man1,10,100,10,1,9.876640483409673
557,langfang_man1,10,100,10,1,9.876658581161935
662,cangzhou_man1,10,100,10,1,9.876683747379369
239,tangshan_man2,10,100,10,1,9.876692087238137
706,hengshui_man2,10,100,10,1,9.876707557214745
880,zhangjiako_man1,10,100,10,1,9.876712469415875
281,baoding_man2,10,100,10,1,9.876716536726576
1658,qhd_man1,10,100,10,1,9.876769517150462
1506,langfang_man1,10,100,10,1,9.876775791549882
1671,qhd_man2,10,100,10,1,9.876782480454906
1107,tianjin_man2,10,100,10,1,9.876783312137668
1187,hengshui_man1,10,100,10,1,9.876787948123107
331,handan_man1,10,100,10,1,9.876803062414735
412,zhangjiako_man1,10,100,10,1,9.87680452593876
203,baoding_man2,10,100,10,1,9.876818022134158
430,beijing_man1,10,100,10,1,9.87682661800539
229,baoding_man2,10,100,10,1,9.876828612585097
915,tangshan_man2,10,100,10,1,9.87683944402948
901,hengshui_man2,10,100,10,1,9.87684790651021
596,langfang_man1,10,100,10,1,9.87684869308801
1418,beijing_man1,10,100,10,1,9.876852211604145
654,hengshui_man1,10,100,10,1,9.876864668173717
1716,xingtai_man1,10,100,10,1,9.876876455028071
